-1.0000000000000000E+001 	9.9999979987681309E-001 	
-9.9019607843137258E+000 	1.0000000416324226E+000 	
-9.8039215686274517E+000 	1.0000001276816430E+000 	
-9.7058823529411757E+000 	1.0000000011053936E+000 	
-9.6078431372549016E+000 	9.9999984208533066E-001 	
-9.5098039215686274E+000 	1.0000000014811596E+000 	
-9.4117647058823533E+000 	1.0000000014811639E+000 	
-9.3137254901960791E+000 	1.0000000014811639E+000 	
-9.2156862745098032E+000 	1.0000000014811632E+000 	
-9.1176470588235290E+000 	1.0000000014811636E+000 	
-9.0196078431372548E+000 	1.0000000014811641E+000 	
-8.9215686274509807E+000 	1.0000000014811630E+000 	
-8.8235294117647065E+000 	1.0000000014811594E+000 	
-8.7254901960784323E+000 	1.0000000014811643E+000 	
-8.6274509803921564E+000 	1.0000000014811645E+000 	
-8.5294117647058822E+000 	1.0000000014811639E+000 	
-8.4313725490196081E+000 	1.0000000014811641E+000 	
-8.3333333333333339E+000 	1.0000000014811647E+000 	
-8.2352941176470580E+000 	1.0000000014811634E+000 	
-8.1372549019607838E+000 	1.0000000014811599E+000 	
-8.0392156862745097E+000 	1.0000000014811643E+000 	
-7.9411764705882355E+000 	1.0000000014811641E+000 	
-7.8431372549019613E+000 	1.0000000014811634E+000 	
-7.7450980392156863E+000 	1.0000000014811639E+000 	
-7.6470588235294112E+000 	1.0000000014811645E+000 	
-7.5490196078431371E+000 	1.0000000014811619E+000 	
-7.4509803921568629E+000 	9.9996562976310055E-001 	
-7.3529411764705888E+000 	1.0000773702417456E+000 	
-7.2549019607843137E+000 	1.0003382020490112E+000 	
-7.1568627450980387E+000 	1.0006725564364585E+000 	
-7.0588235294117645E+000 	1.0010304252777169E+000 	
-6.9607843137254903E+000 	1.0013873610684842E+000 	
-6.8627450980392162E+000 	1.0017444769265269E+000 	
-6.7647058823529411E+000 	1.0006176270953679E+000 	
-6.6666666666666661E+000 	1.0002206601569563E+000 	
-6.5686274509803919E+000 	1.0000948514580756E+000 	
-6.4705882352941178E+000 	1.0002210849936850E+000 	
-6.3725490196078436E+000 	1.0006043417792680E+000 	
-6.2745098039215685E+000 	1.0012736998508347E+000 	
